key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
16:00.0,12,2013-03-29 17:16:00 UTC,-74.005832,40.740112,-73.978347,40.762572,2
07:00.0,21.7,2009-09-24 22:07:00 UTC,-73.984707,40.748605,-73.973798,40.678892,1
41:54.0,14.9,2009-12-16 09:41:54 UTC,-73.976493,40.748065,-73.978886,40.782308,1
24:00.0,3.3,2011-05-05 09:24:00 UTC,-74.009768,40.712513,-74.005648,40.71529,1
27:21.0,6.5,2011-11-18 14:27:21 UTC,-74.005534,40.725589,-73.993715,40.741497,1
11:00.0,10.9,2012-07-07 12:11:00 UTC,-73.990468,40.71938,-73.946743,40.706985,1
53:00.0,19.5,2013-09-19 07:53:00 UTC,-73.995765,40.68734,-73.991912,40.747547,1
16:00.0,5.5,2014-09-11 17:16:00 UTC,-73.957972,40.773267,-73.956162,40.783905,5
23:17.0,6.5,2012-02-11 11:23:17 UTC,-73.971911,40.764536,-73.986922,40.771472,1
06:00.0,5.7,2012-07-24 21:06:00 UTC,-73.98002,40.765603,-73.989813,40.762323,5
41:00.0,8.5,2013-01-08 21:41:00 UTC,-73.97075,40.755027,-73.947752,40.770945,1
27:00.0,7,2013-07-31 22:27:00 UTC,-74.003055,40.734317,-73.98958,40.749302,1
06:00.0,3.7,2009-01-06 19:06:00 UTC,-73.981187,40.759337,-73.98588,40.75865,2
56:00.0,9.7,2010-04-13 11:56:00 UTC,-73.981667,40.770515,-73.957388,40.774353,5
22:00.0,6.9,2011-11-10 18:22:00 UTC,-73.981967,40.772912,-73.964573,40.767982,1
23:00.0,8.9,2012-01-17 13:23:00 UTC,-73.84428,40.721353,-73.810493,40.735507,5
07:00.0,12.5,2012-11-07 16:07:00 UTC,-73.978892,40.753022,-73.963172,40.765787,1
54:00.0,24.5,2013-02-06 09:54:00 UTC,-73.956215,40.771692,-74.013557,40.715147,1
13:00.0,11,2013-08-28 18:13:00 UTC,-73.955185,40.76467,-73.997225,40.74971,1
54:00.0,9.5,2014-03-28 22:54:00 UTC,-74.005467,40.736772,-73.999885,40.72356,5
35:00.0,8.5,2013-09-22 14:35:00 UTC,-73.987792,40.769947,-73.972795,40.78761,1
05:50.0,4.5,2015-03-10 17:05:50 UTC,-73.947258,40.77606964,-73.95565796,40.77996063,3
35:09.0,10.5,2009-09-18 22:35:09 UTC,-73.991893,40.753593,-73.975607,40.731016,1
20:33.0,5.3,2009-03-25 06:20:33 UTC,-73.99059,40.756181,-73.975844,40.761905,1
32:00.0,3.7,2011-05-18 00:32:00 UTC,0,0,0,0,1
10:21.0,10.5,2011-08-07 19:10:21 UTC,-73.957445,40.770256,-73.982896,40.731422,1
00:33.0,4.1,2011-12-06 07:00:33 UTC,-73.991338,40.755815,-73.947917,40.746379,1
34:07.0,8.9,2009-05-18 19:34:07 UTC,-73.96645,40.804834,-73.962346,40.775486,1
56:15.0,9.7,2010-08-11 18:56:15 UTC,-73.927553,40.755253,-73.912922,40.666692,1
26:00.0,5.7,2012-02-27 08:26:00 UTC,-73.991322,40.750208,-73.980582,40.743428,1
15:00.0,6,2012-09-24 07:15:00 UTC,-73.992298,40.743707,-73.9805,40.759777,2
43:00.0,4.5,2009-03-26 18:43:00 UTC,-73.957655,40.776095,-73.96737,40.76681,1
51:00.0,8.5,2009-05-29 16:51:00 UTC,-73.960442,40.619563,-73.967588,40.621312,2
12:36.0,9.3,2010-01-15 04:12:36 UTC,-73.95585,40.714084,-73.949875,40.677086,1
05:10.0,16.9,2010-12-07 14:05:10 UTC,-73.974552,40.780061,-73.981176,40.782557,1
51:48.0,15,2013-05-19 16:51:48 UTC,-73.965827,40.762108,-73.980814,40.782075,3
27:33.0,13.5,2015-01-11 19:27:33 UTC,-73.97363281,40.76386261,-73.9230423,40.74356842,1
43:07.0,6.5,2010-04-01 08:43:07 UTC,-73.974967,40.76544,-73.972619,40.751118,1
09:34.0,10.5,2011-09-20 23:09:34 UTC,-73.989317,40.726856,-73.981846,40.761335,1
20:00.0,29.7,2011-10-07 19:20:00 UTC,-73.86568,40.770982,-74.008202,40.715732,1
30:00.0,13.5,2013-12-05 23:30:00 UTC,-73.988202,40.746072,-73.951995,40.786632,1
48:42.0,6.5,2012-05-19 10:48:42 UTC,-73.981718,40.746854,-73.998042,40.745183,1
28:00.0,10.5,2012-06-24 15:28:00 UTC,-73.965658,40.806177,-73.987683,40.770205,1
06:41.0,10.5,2013-03-01 00:06:41 UTC,0,0,0,0,3
04:02.0,6,2013-05-22 12:04:02 UTC,-73.971371,40.760927,-73.974673,40.755811,2
14:07.0,6.5,2014-07-11 20:14:07 UTC,-74.010031,40.712175,-73.999721,40.730951,1
17:21.0,3.3,2010-04-09 19:17:21 UTC,-73.963262,40.766141,-73.959067,40.771833,2
23:00.0,15,2013-03-01 21:23:00 UTC,-73.98636,40.72808,-74.011387,40.702452,5
32:15.0,9,2013-05-08 03:32:15 UTC,-74.010006,40.729854,-73.98658,40.730052,2
55:00.0,8,2014-08-26 07:55:00 UTC,-73.9953,40.7452,-73.97761,40.75559,1
42:50.0,31.7,2011-09-12 13:42:50 UTC,-73.885276,40.773068,-73.985929,40.754375,1
29:27.0,10.9,2009-04-30 11:29:27 UTC,-73.977643,40.782889,-73.970435,40.762518,1
59:15.0,7.3,2009-05-14 21:59:15 UTC,-73.998619,40.734971,-73.990385,40.75687,1
03:16.0,8,2015-05-15 18:03:16 UTC,-73.97574615,40.74564743,-73.99471283,40.7406044,2
53:28.0,19.7,2012-06-04 18:53:28 UTC,-74.01103,40.702972,-73.969646,40.76457,1
23:00.0,10,2014-10-28 00:23:00 UTC,-73.98073,40.753562,-73.978575,40.729652,5
26:23.0,4.6,2009-03-30 01:26:23 UTC,-73.975024,40.755583,-73.968572,40.761105,1
55:27.0,8.9,2009-06-21 09:55:27 UTC,-73.958935,40.774758,-73.98424,40.743056,1
19:00.0,4.5,2013-01-26 23:19:00 UTC,-73.960268,40.813252,-73.965888,40.805562,3
53:00.0,10.5,2013-01-31 21:53:00 UTC,-73.964383,40.770412,-73.986957,40.749492,1
16:46.0,30.5,2013-02-24 21:16:46 UTC,-73.976657,40.683125,-73.982267,40.767462,2
25:00.0,10,2013-08-07 19:25:00 UTC,-73.965272,40.766177,-73.981697,40.773535,4
28:10.0,7.5,2015-01-22 08:28:10 UTC,-73.99753571,40.75681686,-73.97945404,40.75258255,1
16:19.0,16.1,2010-12-01 10:16:19 UTC,-73.973076,40.748211,-73.941726,40.800106,1
42:16.0,7.3,2011-12-14 22:42:16 UTC,-73.994476,40.750673,-73.979581,40.752714,1
58:35.0,26.5,2009-04-17 00:58:35 UTC,-73.976588,40.759132,-73.923739,40.694197,3
51:57.0,7.7,2011-03-19 15:51:57 UTC,-74.00494356,40.71918393,-73.9914647,40.72368641,1
50:32.0,4.5,2012-04-09 15:50:32 UTC,-73.981388,40.755832,-73.987731,40.748858,1
37:00.0,8,2013-06-13 08:37:00 UTC,-73.977485,40.77704,-73.965127,40.772222,1
54:14.0,30.5,2015-03-12 21:54:14 UTC,-73.97460175,40.75051117,-73.86739349,40.83565521,1
32:01.0,5,2015-04-18 13:32:01 UTC,-73.97808838,40.76290894,-73.98229218,40.76725006,4
28:58.0,11.7,2009-08-31 15:28:58 UTC,-73.984783,40.748368,-73.951678,40.773746,1
56:08.0,7.3,2010-06-15 13:56:08 UTC,-73.983783,40.721812,-74.006715,40.730107,1
32:15.0,14,2012-09-25 15:32:15 UTC,-73.99688,40.7527,-73.973993,40.751971,1
07:46.0,15,2012-11-26 00:07:46 UTC,-73.995449,40.739219,-73.946887,40.772472,1
15:01.0,11.3,2009-05-02 15:15:01 UTC,-73.947789,40.77461,-73.982978,40.734862,1
55:00.0,3.7,2009-08-26 00:55:00 UTC,-73.981043,40.764635,-73.971237,40.762152,6
22:00.0,8.5,2009-12-08 20:22:00 UTC,0,0,0,0,1
15:33.0,9.3,2010-02-27 16:15:33 UTC,-73.980622,40.741925,-73.986203,40.761092,1
06:00.0,16,2013-09-19 23:06:00 UTC,-73.99673,40.723335,-73.97542,40.687157,1
05:00.0,6.9,2010-05-31 18:05:00 UTC,-73.991633,40.75044,-73.985928,40.736168,3
08:46.0,10.5,2011-02-01 22:08:46 UTC,-73.999723,40.720026,-74.000169,40.761605,1
15:51.0,7,2012-10-19 21:15:51 UTC,-74.001292,40.730911,-73.986262,40.740074,1
27:14.0,16,2014-03-19 10:27:14 UTC,-73.974101,40.762199,-73.959819,40.808427,1
32:30.0,8.5,2014-11-06 07:32:30 UTC,-73.975297,40.752142,-73.994269,40.745782,1
14:00.0,6.1,2009-02-21 19:14:00 UTC,-73.988593,40.736453,-73.99073,40.724448,1
41:48.0,9.7,2011-05-29 00:41:48 UTC,-73.975234,40.735181,-74.003076,40.723692,2
31:44.0,5.3,2010-03-31 19:31:44 UTC,-73.979694,40.766071,-73.991063,40.76084,1
36:00.0,6,2014-04-19 10:36:00 UTC,-73.979522,40.746935,-73.961217,40.76362,1
17:02.0,33.7,2011-06-15 14:17:02 UTC,-73.782043,40.644819,-73.916548,40.783537,1
33:00.0,6.1,2012-03-07 07:33:00 UTC,-73.945585,40.773702,-73.961322,40.780182,1
28:56.0,5.5,2013-04-21 01:28:56 UTC,-73.991028,40.719547,-73.988395,40.724223,2
20:00.0,9.5,2014-02-21 22:20:00 UTC,-73.98133,40.729117,-73.985157,40.747677,1
27:00.0,9.3,2012-07-20 17:27:00 UTC,-73.99409,40.720467,-73.96466,40.710402,5
04:00.0,26.5,2012-09-14 18:04:00 UTC,-73.968415,40.761645,-74.013407,40.714957,1
20:56.0,8.9,2010-01-13 18:20:56 UTC,-73.985899,40.740687,-73.978097,40.764877,1
27:00.0,11.3,2011-01-12 08:27:00 UTC,-73.983592,40.753113,-73.997537,40.713492,1
40:56.0,3,2012-11-16 12:40:56 UTC,-73.984897,40.779197,-73.986386,40.777571,1
37:54.0,7.5,2013-12-17 01:37:54 UTC,-73.997164,40.76282,-73.983096,40.763012,2
26:36.0,9,2015-01-19 23:26:36 UTC,-73.99240875,40.74263382,-73.991539,40.72367477,1
06:11.0,12.5,2015-05-28 15:06:11 UTC,-73.98175049,40.77347946,-73.97236633,40.76367188,3
36:00.0,40.1,2009-11-01 06:36:00 UTC,-74.00175,40.729453,-73.790315,40.646767,3
03:56.0,6.5,2012-06-09 10:03:56 UTC,-73.949508,40.802487,-73.964564,40.807002,1
35:58.0,9.5,2013-02-04 18:35:58 UTC,-73.972572,40.764768,-73.990362,40.775392,1
32:00.0,8.5,2013-12-07 00:32:00 UTC,-73.984695,40.767487,-73.96323,40.77432,3
28:00.0,29.6,2009-06-14 21:28:00 UTC,-73.994528,40.760067,-73.899122,40.896535,1
45:32.0,9.5,2014-01-27 12:45:32 UTC,-73.972421,40.745178,-73.977099,40.764409,1
20:00.0,14,2013-10-18 21:20:00 UTC,-74.005747,40.736547,-73.973307,40.755912,1
55:00.0,10.1,2010-06-15 21:55:00 UTC,-73.98136,40.763382,-73.960675,40.768807,1
33:42.0,13.7,2010-09-01 15:33:42 UTC,-73.99004,40.757154,-74.009117,40.740486,1
09:48.0,33.33,2015-02-18 08:09:48 UTC,-73.96006775,40.77046967,-73.86563873,40.77091217,1
36:00.0,4.5,2011-04-17 20:36:00 UTC,-73.988202,40.73548,-73.998517,40.735527,1
21:17.0,6,2013-07-15 11:21:17 UTC,-73.979731,40.765825,-73.979731,40.765825,3
29:00.0,11,2014-03-24 20:29:00 UTC,-73.98442,40.76023,-73.99426,40.73891,1
42:23.0,7.7,2011-12-16 19:42:23 UTC,-73.97581,40.753595,-73.990966,40.750516,3
24:49.0,11,2013-03-12 08:24:49 UTC,-73.982517,40.735492,-73.986892,40.753567,1
33:59.0,14.5,2013-06-18 08:33:59 UTC,-73.964276,40.773864,-73.993593,40.751287,1
22:00.0,7.5,2013-03-25 00:22:00 UTC,-73.992817,40.730782,-74.011285,40.708495,1
09:01.0,8.5,2014-05-03 16:09:01 UTC,-74.006981,40.73569,-74.003661,40.717849,2
52:56.0,8.5,2015-04-06 18:52:56 UTC,0,0,0,0,1
48:00.0,8.9,2009-02-13 20:48:00 UTC,-73.984262,40.720748,-74.00871,40.718382,2
28:17.0,4.9,2010-05-27 19:28:17 UTC,-73.972697,40.785676,-73.980519,40.783647,1
16:00.0,4.5,2010-06-15 09:16:00 UTC,-73.998475,40.735117,-73.988998,40.737417,2
30:56.0,11.3,2010-02-27 18:30:56 UTC,-73.95325,40.782643,-73.988928,40.744197,1
41:00.0,6.5,2010-05-17 08:41:00 UTC,-73.971617,40.746608,-73.974953,40.756922,1
16:00.0,30.1,2011-05-25 11:16:00 UTC,-74.012835,40.717527,-73.885297,40.772762,1
38:56.0,4.5,2013-07-28 20:38:56 UTC,-73.981005,40.74435,-73.99105,40.737352,1
18:00.0,30.5,2013-10-27 21:18:00 UTC,-73.782455,40.644567,-73.922912,40.69345,2
23:14.0,6,2014-03-07 12:23:14 UTC,-73.95373,40.766828,-73.955922,40.776029,1
14:00.0,5.3,2009-11-04 19:14:00 UTC,-74.002195,40.724563,-74.010182,40.71431,5
42:01.0,6.9,2011-11-25 08:42:01 UTC,-73.978595,40.744825,-73.989397,40.730232,1
50:00.0,13.5,2012-11-15 04:50:00 UTC,-73.953712,40.806707,-73.987473,40.76871,1
15:00.0,4,2013-01-24 10:15:00 UTC,-73.976085,40.755877,-73.979065,40.750322,6
12:00.0,6,2014-05-08 10:12:00 UTC,-73.9684,40.799502,-73.966002,40.790517,1
34:55.0,7.3,2010-02-14 23:34:55 UTC,-73.98877,40.739945,-74.001808,40.71704,2
48:37.0,18.9,2010-06-09 21:48:37 UTC,-73.993281,40.751909,-73.949242,40.707541,1
21:00.0,5.3,2010-12-02 08:21:00 UTC,-73.994128,40.732502,-73.999568,40.743797,2
48:00.0,11.7,2011-02-14 07:48:00 UTC,-73.951493,40.769965,-73.988053,40.741118,5
45:00.0,5.7,2012-04-14 14:45:00 UTC,-73.984325,40.76851,-73.98847,40.75557,1
54:28.0,8,2013-01-16 06:54:28 UTC,-73.982156,40.761958,-73.996783,40.737363,1
09:44.0,21.7,2010-10-04 18:09:44 UTC,-73.969821,40.763169,-74.017922,40.709488,1
30:40.0,9.7,2011-10-24 08:30:40 UTC,-73.967337,40.752633,-73.992358,40.737817,3
59:00.0,6.1,2009-11-13 06:59:00 UTC,-73.980057,40.743047,-73.972248,40.760723,4
07:00.0,8.1,2010-04-11 03:07:00 UTC,-74.00478,40.721455,-73.982672,40.727192,2
02:00.0,7,2013-03-12 19:02:00 UTC,-73.976162,40.76579,-73.976162,40.76579,1
03:00.0,5.5,2014-02-01 22:03:00 UTC,-73.776982,40.64628,-73.982932,40.741212,5
53:28.0,10,2015-02-14 12:53:28 UTC,-73.9751358,40.757061,-73.98903656,40.74513245,1
43:00.0,13.7,2010-06-10 21:43:00 UTC,-73.976082,40.78797,-73.970347,40.752907,1
34:00.0,4.9,2011-12-16 01:34:00 UTC,-73.844307,40.721327,-73.85905,40.718952,5
13:32.0,10.5,2012-06-17 07:13:32 UTC,-73.997586,40.713978,-73.991246,40.755103,1
58:42.0,6.5,2015-05-16 06:58:42 UTC,-73.92519379,40.76192093,-73.9108429,40.7760582,2
28:00.0,7.7,2009-07-11 16:28:00 UTC,-73.976533,40.788127,-73.95725,40.801723,1
42:00.0,9.5,2014-04-22 23:42:00 UTC,-73.993752,40.727565,-73.994677,40.751785,1
10:15.0,2.5,2013-04-11 08:10:15 UTC,-73.975013,40.782961,-73.975076,40.782875,1
27:00.0,6,2014-07-22 17:27:00 UTC,-73.952168,40.784422,-73.95013,40.773792,1
35:42.0,11,2015-02-12 19:35:42 UTC,-73.99017334,40.75672913,-73.98052216,40.75418854,2
09:00.0,8.9,2012-08-01 14:09:00 UTC,-73.95369,40.790795,-73.972417,40.758222,1
28:28.0,8.5,2014-06-08 16:28:28 UTC,-73.98824,40.779207,-73.982298,40.760043,2
38:00.0,14.1,2011-04-22 21:38:00 UTC,-73.985968,40.730215,-74.014867,40.709537,4
35:00.0,6.5,2013-03-13 15:35:00 UTC,-74.007497,40.725012,-73.994472,40.724792,4
53:26.0,15,2013-07-03 20:53:26 UTC,-73.99452,40.75888,-73.989239,40.722981,1
19:00.0,5.5,2014-07-15 19:19:00 UTC,-73.984005,40.746957,-73.98867,40.747695,1
09:00.0,10.5,2012-10-16 22:09:00 UTC,-73.98859,40.75887,-73.958997,40.763812,1
15:12.0,18.1,2012-04-07 19:15:12 UTC,0,0,0,0,1
08:00.0,7.5,2013-03-02 13:08:00 UTC,-73.977932,40.745982,-73.98239,40.756477,1
01:00.0,15.5,2014-02-28 22:01:00 UTC,-73.989265,40.716702,-73.929697,40.68626,6
01:01.0,2.5,2009-05-02 19:01:01 UTC,-73.137393,41.366138,-73.99651,40.74532,2
12:00.0,6.9,2009-07-22 13:12:00 UTC,-74.015492,40.714192,-74.011533,40.70296,2
48:00.0,3,2013-09-04 12:48:00 UTC,-73.958852,40.775072,-73.959308,40.774472,5
31:43.0,16,2014-09-27 23:31:43 UTC,-73.991825,40.726758,-73.955371,40.768901,1
01:00.0,8,2014-11-29 22:01:00 UTC,-73.977162,40.751877,-73.99729,40.756222,1
30:00.0,7.7,2009-09-14 17:30:00 UTC,-73.961683,40.779948,-73.98197,40.762782,1
59:16.0,6.9,2010-02-24 13:59:16 UTC,-73.97551,40.789909,-73.989611,40.773093,1
38:00.0,6,2013-10-27 16:38:00 UTC,-73.959955,40.770607,-73.974957,40.787795,1
11:00.0,17.7,2009-11-30 21:11:00 UTC,-73.966788,40.75739,-73.997777,40.687447,2
04:33.0,4.1,2012-01-19 23:04:33 UTC,-73.971604,40.761766,-73.981405,40.765786,1
45:20.0,10.1,2012-07-11 09:45:20 UTC,-73.95918,40.781,-73.981147,40.754863,1
46:00.0,17,2013-06-12 17:46:00 UTC,-73.988547,40.778222,-73.98224,40.751852,3
32:00.0,11.5,2013-10-18 07:32:00 UTC,-74.002415,40.739737,-73.973685,40.764052,2
21:00.0,30,2014-12-18 11:21:00 UTC,-74.007055,40.712187,-73.980282,40.762405,1
13:50.0,9.3,2009-03-23 11:13:50 UTC,-73.990844,40.742963,-73.969625,40.762815,1
02:00.0,8.1,2010-03-09 08:02:00 UTC,-73.964327,40.770475,-73.978285,40.752188,2
47:00.0,9.7,2012-06-01 09:47:00 UTC,-73.995812,40.76782,-73.975052,40.764372,1
23:39.0,17,2012-09-22 16:23:39 UTC,-74.015313,40.709646,-73.989274,40.758098,4
47:00.0,5.7,2012-02-16 12:47:00 UTC,-73.981807,40.762815,-73.973452,40.757988,1
32:52.0,12.5,2013-03-29 13:32:52 UTC,-73.950314,40.779612,-73.976214,40.760125,1
15:00.0,6.1,2011-02-05 22:15:00 UTC,0,0,0,0,5
31:21.0,18.9,2011-09-29 13:31:21 UTC,-73.962577,40.775528,-74.009975,40.721113,1
15:07.0,13.3,2012-05-11 16:15:07 UTC,-73.959043,40.809684,-73.951591,40.769948,1
57:19.0,21.5,2013-03-05 21:57:19 UTC,-73.989892,40.738987,-73.976941,40.668476,1
50:00.0,18,2013-06-27 11:50:00 UTC,-73.984923,40.754005,-73.962613,40.804837,6
49:37.0,65.5,2014-07-31 14:49:37 UTC,-73.990904,40.760694,-74.177083,40.694982,1
02:00.0,18.1,2009-10-02 07:02:00 UTC,-73.97886,40.7876,-74.013393,40.702305,1
46:05.0,4,2013-07-11 03:46:05 UTC,-73.985538,40.727177,-73.976432,40.728763,1
35:52.0,15.3,2010-05-01 14:35:52 UTC,-74.012721,40.708011,-74.003275,40.732985,1
38:00.0,12,2013-03-23 01:38:00 UTC,-73.994535,40.727872,-74.007302,40.737007,6
11:00.0,3.5,2013-08-21 12:11:00 UTC,-73.990905,40.734562,-73.990905,40.731527,1
56:44.0,15.5,2015-06-06 14:56:44 UTC,-73.94863129,40.78218079,-73.9834137,40.73442078,1
10:00.0,6,2012-09-11 18:10:00 UTC,-73.94953,40.78493,-73.955102,40.779287,5
41:28.0,18.35,2009-01-13 04:41:28 UTC,-73.945821,40.788709,-73.907936,40.816393,1
08:11.0,7.7,2012-03-04 23:08:11 UTC,-73.981142,40.729315,-73.983327,40.748743,1
27:00.0,4.1,2012-05-08 18:27:00 UTC,-73.977698,40.746395,-73.974892,40.750265,5
42:00.0,5.5,2014-06-06 11:42:00 UTC,-73.960857,40.780895,-73.966152,40.789127,1
48:32.0,4.9,2010-05-04 17:48:32 UTC,-73.98389,40.758465,-73.990974,40.75099,1
28:00.0,26.27,2010-10-07 22:28:00 UTC,-73.865138,40.770337,-73.956188,40.766983,1
25:25.0,7.3,2011-07-12 16:25:25 UTC,-73.990405,40.771739,-73.990405,40.771739,1
24:00.0,10,2013-01-25 22:24:00 UTC,-73.933208,40.758397,-73.969643,40.763295,1
09:00.0,3.7,2009-05-04 13:09:00 UTC,-73.957857,40.768223,-73.961455,40.769343,1
40:00.0,4.9,2011-07-28 19:40:00 UTC,-73.96608,40.764937,-73.959403,40.777488,5
51:46.0,5.7,2011-12-03 22:51:46 UTC,-73.986072,40.752096,-73.993342,40.73637,1
06:23.0,28.1,2011-12-26 13:06:23 UTC,-73.992785,40.75684,-73.870816,40.774055,1
06:16.0,6.5,2013-05-08 17:06:16 UTC,-73.987344,40.73843,-74.002011,40.745085,1
49:30.0,9.7,2012-07-11 01:49:30 UTC,-73.981653,40.746995,-74.011586,40.70827,1
13:43.0,6.5,2014-02-16 16:13:43 UTC,-73.95888,40.768313,-73.966776,40.761231,1
44:07.0,5.7,2009-01-25 15:44:07 UTC,-74.006231,40.712053,-74.000033,40.717748,1
01:00.0,8.5,2010-12-18 22:01:00 UTC,-73.991813,40.744737,-73.993162,40.719555,1
56:00.0,16.9,2012-05-13 03:56:00 UTC,-73.956965,40.718332,-73.991272,40.667387,2
22:11.0,13.3,2012-06-11 01:22:11 UTC,-73.988037,40.759372,-73.928647,40.760305,1
14:00.0,18.5,2013-09-21 17:14:00 UTC,-73.988727,40.737457,-74.011315,40.702322,1
07:22.0,4.9,2011-07-23 00:07:22 UTC,-73.992422,40.724338,-73.98249,40.729604,1
07:43.0,12.9,2012-05-11 22:07:43 UTC,-73.982236,40.75682,-73.982447,40.722452,1
47:00.0,23,2013-04-28 01:47:00 UTC,-74.001322,40.736387,-73.956803,40.71675,1
19:27.0,4,2014-06-22 21:19:27 UTC,-73.94756,40.779364,-73.950234,40.773014,1
31:00.0,32.4,2010-04-29 13:31:00 UTC,-73.984328,40.759272,-73.870532,40.773767,1
00:00.0,14.5,2010-08-20 15:00:00 UTC,-73.985325,40.734987,-73.951205,40.779352,1
50:32.0,6.5,2012-12-22 21:50:32 UTC,-73.952654,40.778048,-73.966653,40.772787,2
35:00.0,8.5,2014-05-26 13:35:00 UTC,-74.005277,40.7278,-73.990513,40.740322,1
32:14.0,8.9,2010-11-21 01:32:14 UTC,-74.00724,40.746434,-73.980264,40.742688,2
38:19.0,17.3,2011-05-01 01:38:19 UTC,-73.977696,40.725712,-73.959617,40.678468,1
20:31.0,4.5,2012-01-13 13:20:31 UTC,-73.907468,40.773861,-73.913993,40.776775,1
06:13.0,7.5,2012-12-12 07:06:13 UTC,-73.99131,40.749765,-73.982617,40.758072,1
20:37.0,6,2015-03-10 12:20:37 UTC,-74.00527191,40.72867584,-73.99985504,40.7181282,1
47:00.0,2.5,2009-10-07 16:47:00 UTC,-73.942155,40.754268,-73.942197,40.75423,1
18:00.0,30.1,2011-10-09 13:18:00 UTC,-73.789722,40.646642,-73.965182,40.681202,1
25:00.0,7,2013-02-14 21:25:00 UTC,-73.983642,40.763067,-73.968537,40.758892,1
17:34.0,6.1,2009-10-21 17:17:34 UTC,-73.968903,40.764811,-73.976265,40.775665,1
39:00.0,4.5,2011-05-02 22:39:00 UTC,-73.991445,40.731617,-73.99381,40.72075,5
19:34.0,4.5,2011-11-01 02:19:34 UTC,-73.9963,40.7536,-73.9988,40.7611,1
55:24.0,8.9,2010-07-28 07:55:24 UTC,-73.95895,40.768178,-73.989289,40.762854,1
36:00.0,9.7,2011-02-10 17:36:00 UTC,-73.976255,40.756637,-73.955352,40.775623,1
28:48.0,3.3,2011-05-17 13:28:48 UTC,-73.987028,40.760369,-73.991061,40.761904,1
27:52.0,5,2012-11-04 20:27:52 UTC,-73.978386,40.78584,-73.970117,40.788993,1
00:00.0,20,2012-11-28 09:00:00 UTC,-74.016595,40.710427,-73.977585,40.745578,1
51:36.0,13.3,2009-04-09 12:51:36 UTC,-73.986224,40.760701,-73.946097,40.773328,1
39:00.0,45,2011-04-18 05:39:00 UTC,-74.003002,40.733282,-73.776453,40.645183,1
10:14.0,8.1,2012-07-07 14:10:14 UTC,-73.974836,40.741899,-73.96767,40.767695,1
30:00.0,57.33,2013-08-17 07:30:00 UTC,-73.789837,40.646892,-73.976588,40.746407,1
02:30.0,8,2015-06-06 18:02:30 UTC,-73.99001312,40.76252747,-73.97246552,40.78102493,1
42:13.0,5.3,2012-04-08 13:42:13 UTC,-73.99202,40.731651,-74.003277,40.731583,1
07:27.0,7.7,2009-02-02 14:07:27 UTC,-73.965228,40.775026,-73.974225,40.756811,1
25:00.0,21.3,2009-11-20 11:25:00 UTC,-73.988802,40.73403,-73.95802,40.811217,1
51:20.0,12.5,2010-02-01 00:51:20 UTC,-73.988663,40.774288,-73.990555,40.724851,2
51:25.0,6.5,2010-08-11 19:51:25 UTC,-73.972425,40.762292,-73.969537,40.753252,1
59:00.0,15.3,2011-08-06 05:59:00 UTC,-74.005182,40.721752,-73.956608,40.762995,3
01:12.0,7.5,2012-11-24 03:01:12 UTC,-73.971333,40.794395,-73.952019,40.784506,1
45:00.0,13.3,2009-12-22 09:45:00 UTC,-73.949965,40.770993,-73.988955,40.744182,1
24:00.0,2.5,2012-08-27 15:24:00 UTC,-73.950282,40.701282,-73.950282,40.701282,1
47:51.0,12.5,2009-01-30 08:47:51 UTC,-73.980498,40.785634,-73.974474,40.75516,2
14:00.0,4.5,2009-07-03 10:14:00 UTC,-73.995765,40.761483,-73.99493,40.755202,1
04:35.0,7.3,2010-04-26 20:04:35 UTC,-73.983576,40.738127,-73.962067,40.759527,2
56:49.0,3.7,2011-09-23 15:56:49 UTC,-73.99562,40.760353,-73.987361,40.761205,1
37:00.0,8.1,2012-04-21 20:37:00 UTC,0,0,0,0,1
39:16.0,7.5,2013-01-14 11:39:16 UTC,-73.974527,40.761623,-73.988512,40.743423,2
09:00.0,4.9,2010-02-16 09:09:00 UTC,-73.989922,40.75646,-73.981572,40.76056,1
00:00.0,6.9,2011-08-06 16:00:00 UTC,-73.986198,40.756528,-73.977292,40.757508,2
11:20.0,7.3,2011-11-19 22:11:20 UTC,0,0,0,0,2
57:00.0,6.1,2012-04-02 17:57:00 UTC,-73.974485,40.761717,-73.984267,40.75854,5
08:51.0,4.5,2014-07-12 03:08:51 UTC,-73.997825,40.720659,-73.992079,40.727295,1
01:00.0,7,2014-12-14 03:01:00 UTC,-73.97826,40.76486,-73.98985,40.74666,6
57:00.0,4.5,2010-08-21 08:57:00 UTC,-73.981892,40.762673,-73.990177,40.751972,5
03:49.0,19.5,2014-01-17 23:03:49 UTC,-73.950478,40.779766,-74.004655,40.741598,1
28:00.0,16.9,2011-05-21 17:28:00 UTC,-73.987905,40.73501,-73.983513,40.772313,2
07:00.0,6,2014-08-06 13:07:00 UTC,-73.997752,40.72599,-73.99816,40.735422,1
46:00.0,25.45,2009-05-05 13:46:00 UTC,-73.885295,40.773042,-73.973282,40.754568,1
05:23.0,4.9,2010-01-12 17:05:23 UTC,-73.967895,40.757202,-73.982284,40.762665,1
25:01.0,4.1,2010-05-21 20:25:01 UTC,-73.996811,40.752694,-74.004073,40.742751,2
